V1,V2,V3,V4,V5,Class
-0.10519,2.075951,-1.335511,-0.742118,0.184712,1
2.200125,-0.391748,-1.067369,-0.594245,-0.22383,1
0.478142,0.363987,-0.248673,-0.083771,0.358393,1
0.839442,1.013802,-1.214908,-0.987178,1.278451,1
-0.178285,0.614558,-1.225984,-0.672673,-0.273252,1
-0.719961,0.129314,0.672115,0.135537,-0.444233,1
-0.556145,-0.548241,1.829371,-1.736601,-0.933579,1
-0.304321,2.246151,-1.594833,-0.853057,0.206473,1
2.46667,-1.059718,0.653097,-0.860608,-0.365532,1
0.429803,1.72292,-1.334548,-0.73461,0.541666,1
0.257036,1.620659,-1.477291,0.645517,-0.563146,1
-1.376619,0.655366,0.262177,-0.94963,-0.620457,1
0.976144,1.179854,-1.230303,-0.21671,0.143835,1
-0.426596,-0.303089,1.601855,-1.137807,-0.501882,1
-0.687525,-0.094713,1.296527,-1.230449,-0.136583,1
-0.032537,0.142463,-1.083358,-0.651189,-0.136583,1
2.384385,-1.729315,-0.6467,-0.375156,-0.300206,1
0.447655,0.705362,-0.312158,0.304289,1.021074,1
-0.031885,1.00788,-1.174452,-0.206719,0.142414,1
-0.667908,-0.3041,2.532751,-1.463825,-0.762594,1
-0.527135,0.276743,0.522174,-1.019459,-0.451936,1
-0.64505,-0.516755,1.897231,-1.287444,-0.726824,1
-0.698063,0.038392,2.049052,-1.302561,-0.856803,1
-0.620897,1.802668,-1.322012,-0.224894,0.133861,1
0.465728,0.888111,-1.277254,-0.735877,0.134308,1
-0.369087,1.070026,0.086684,-0.81839,-0.410864,1
0.276577,0.713517,-1.188008,-0.235147,0.09676,1
-0.19858,1.686765,-1.347614,-0.80143,-0.379143,1
2.660945,-1.805146,-0.659661,-0.347147,-0.316387,1
-0.806606,-0.61901,1.51797,0.594604,-0.738366,1
-0.750438,-0.013955,0.731299,0.103996,-0.456071,1
-0.072297,0.40637,-0.24837,-0.204209,-0.307982,1
2.957475,-1.762326,-0.616066,-0.607748,0.01169,1
0.49689,1.059028,-1.192159,-0.223272,0.125093,1
-0.836991,-1.171899,-0.477351,1.237878,3.040578,1
-0.733322,0.065335,0.423042,-1.08903,-0.136583,1
-0.384264,1.953292,-1.33417,-0.180954,-0.416244,1
0.506672,1.51163,-1.301792,-0.215857,0.149335,1
0.738817,-0.818481,-0.630578,-0.314321,-0.26227,1
0.350814,0.399284,-0.273188,-0.08732,-0.614253,1
-0.688535,0.142239,0.575674,0.171654,-0.517559,1
-0.474009,0.870193,-1.18522,-0.7187,-0.286953,1
0.563454,0.697349,-1.219799,0.009369,2.258883,1
1.12038,0.865293,-1.215024,-0.675661,-0.318459,1
-0.533215,1.343345,0.283475,-1.321734,2.13804,1
2.250024,-1.050446,-0.941957,-0.386517,0.009614,1
-0.491079,1.696741,-1.47437,-0.033042,-0.136583,1
0.75795,0.757509,-1.164018,-0.668685,-0.265189,1
1.708923,0.07349,-0.074452,-0.715068,0.218108,1
-0.334121,0.82734,-1.2103,-0.260763,-0.349,1
-0.795701,-0.614227,1.169343,0.846745,-0.873953,1
0.271698,1.190218,-1.294633,-0.734553,1.155614,1
-1.081158,-0.221238,1.278201,-1.282614,-0.815034,1
-0.596399,0.015938,2.043206,-1.688448,-0.948127,1
-1.050485,-2.03916,-2.111571,-2.48534,-0.136583,1
-0.850714,-0.76091,-0.073362,2.237588,-0.136583,1
1.270206,-0.896105,-0.62297,-0.3118,-0.395757,1
3.183751,-1.809249,-0.642581,-0.595515,-0.028079,1
0.199081,1.646932,-1.261461,-0.7062,0.120705,1
-0.557911,0.632618,1.770555,-1.319415,-0.638726,1
0.759988,0.603771,-1.201581,-0.654462,-0.270811,1
1.845416,-0.714212,-0.953366,-0.408988,-0.059149,1
-0.876416,-1.149733,-0.375256,-1.18332,-0.136583,1
-0.668287,0.277119,0.841334,0.400539,-0.831681,1
-0.561219,1.67223,-0.06917,-0.102235,0.201263,1
-0.772756,-0.509871,0.093132,1.946024,-1.295792,1
-0.360702,0.968294,-1.170113,-0.263066,0.243737,1
-0.843199,-0.745514,-1.679571,2.779689,-0.136583,1
-0.699461,-0.216456,2.066114,-1.690524,-0.136583,1
-0.543848,-0.13122,0.93489,0.312005,-1.036522,1
-0.773733,-0.540061,0.810332,1.503066,-0.136583,1
0.136559,1.080355,1.060896,-0.962535,-0.388009,1
-0.728916,0.979421,0.308166,-1.080273,-0.136583,1
-0.446392,-0.757953,0.214977,2.396377,-1.817542,1
3.122102,0.25289,-1.022822,-0.557663,-0.192987,1
-0.626162,0.30506,2.500237,-1.622247,-0.76578,1
2.694995,-0.708525,-0.630394,-0.353773,-0.2536,1
-0.197029,2.408326,-1.332204,-0.830592,0.905294,1
-0.806219,-0.550876,1.481652,-1.572937,-0.136583,1
-0.546967,-0.712331,1.818705,-1.416447,0.546244,1
-0.071695,0.879181,-1.280421,-0.164564,-0.504766,1
0.634151,0.801972,-1.194356,-0.662332,-0.26732,1
1.259586,-0.888911,-0.623273,-0.310994,-0.400209,1
-0.205608,0.958001,-1.27882,-0.727524,-0.317311,1
-0.756473,-0.997478,-0.302147,-1.31113,3.20864,1
-0.532401,0.473545,1.713252,-1.299344,-0.136583,1
1.859506,-0.445037,-0.974168,-0.383005,-0.197457,1
0.497112,-0.151995,1.2963,0.213605,0.368913,1
-0.792688,-0.593791,0.443454,1.877226,-0.136583,1
-0.125956,1.707093,0.70249,-1.053162,-0.48374,1
1.962262,-0.937812,-0.599138,-0.286991,-0.250912,1
-0.6674,-0.821777,1.238997,1.435787,-1.173017,1
-0.675122,-0.441863,2.044222,-1.423744,0.808887,1
-0.333088,1.553507,-1.469661,-0.785612,-0.351059,1
-0.196874,1.090566,-1.244008,-0.725609,0.178503,1
-0.656201,0.198534,0.766461,0.158299,-0.48887,1
1.439805,-0.12249,-0.501682,-0.215335,-0.248793,1
-0.657718,0.878888,0.269989,0.261388,2.353008,1
-0.784608,-0.639542,1.101234,0.493723,-0.136583,1
0.573236,0.964252,-1.293931,-0.248335,-0.574954,1
-0.158484,2.644762,-1.433735,-0.100736,0.34062,1
-0.581642,2.060747,-1.435005,-0.130718,0.193463,1
-0.430527,0.757168,-1.16048,-0.220955,-0.293327,1
-0.689933,-0.35304,1.524572,0.80858,-0.748789,1
-0.411545,1.199125,1.145646,0.476639,-0.576558,1
-0.45554,-0.543864,0.580958,1.72489,-1.193087,1
-0.769317,-0.855301,0.193918,1.478032,-1.059789,1
-0.460374,1.434737,0.671467,-0.012892,-0.472799,1
0.448214,0.552047,-1.130209,-0.281163,-0.286551,1
-0.595304,0.214032,1.213182,-1.244598,-0.136583,1
-0.808117,-1.1328,-0.330514,0.277537,-1.805152,1
-0.760057,-1.059684,-0.249704,-0.902345,-0.136583,1
-0.624505,2.499331,-1.389209,-0.014116,0.97852,1
1.780599,-1.147295,-0.671986,-0.29518,-0.249129,1
2.598352,-1.006865,0.531273,-0.875219,-0.335964,1
1.140259,0.612783,-1.184713,-0.676295,-0.314875,1
1.732971,0.864576,-1.127938,-0.681879,-0.288218,1
-0.417897,0.795063,0.464126,0.261952,-0.505647,1
2.746129,-1.802384,-0.945815,-0.387828,-0.265349,1
-0.179766,2.012043,-1.299398,-0.178441,-0.354469,1
0.172685,1.680526,-1.272401,-0.924198,1.275022,1
0.722072,0.886831,-1.400319,-0.711539,-0.315487,1
-0.679562,-1.046632,-0.39023,1.029889,3.563753,1
-0.44491,1.928077,-1.450477,0.967833,-0.804901,1
-0.068521,1.524708,-1.54725,-0.778595,0.124807,1
-0.66244,-1.075157,-0.057859,2.20811,-0.136583,1
-0.632336,-0.417139,1.372189,1.500693,-0.136583,1
-0.260232,0.463604,-1.199678,-0.243406,-0.283364,1
-0.5038,-0.306065,1.894594,-1.335559,-0.661954,1
0.261986,1.453502,-1.235526,-0.694955,-0.322848,1
1.966839,0.208251,-0.302712,-0.302493,0.382485,1
0.777432,0.363,0.908492,-0.828739,-0.363845,1
1.182286,1.525436,-1.164395,-0.680746,-0.30845,1
-0.728884,-0.686383,0.668928,1.547433,-1.166617,1
1.741495,-0.686684,-0.924757,-0.575018,-0.053003,1
0.869301,-0.897269,-0.693202,-0.362311,-0.449453,1
3.275293,-0.618777,-1.003,-0.603952,-0.233194,1
-0.195981,1.489881,0.150062,-0.078381,-0.136583,1
1.840222,-0.542803,-0.402631,-0.645912,-0.214554,1
-0.208807,1.4835,0.332879,-0.014429,-0.510695,1
0.778655,0.835542,-0.269611,0.99446,-0.707465,1
-0.26305,1.737161,0.09894,-0.922706,1.901843,1
2.353375,-0.663131,-0.399066,-0.60932,0.002511,1
2.699199,-1.791232,-0.709932,-0.386324,-0.279651,1
0.859752,0.682673,-1.076793,-0.64608,0.030245,1
0.837905,-0.819059,-0.922682,-0.394839,-0.013578,1
-0.814527,-1.128805,-0.148378,1.410414,1.485927,1
-0.614471,-0.114582,1.667338,0.600549,-0.777685,1
-0.32313,1.395445,0.884643,-1.052852,-0.505728,1
2.452288,0.270151,-1.090405,0.138923,-0.479461,1
-0.359038,0.907781,-0.201574,-0.160692,-0.365753,1
1.420847,-0.474818,-0.64716,-0.344611,0.040101,1
-0.805875,-0.650424,0.945156,2.248975,-0.136583,1
-0.153998,1.195952,0.76109,-0.944964,-0.426126,1
1.396951,-0.436474,-0.438485,-0.108911,1.634201,1
1.586021,0.288927,0.13778,0.375669,-0.490388,1
0.326593,1.373355,-1.25688,-0.712561,-0.331895,1
0.247872,1.442539,-1.356603,-0.149271,0.91741,1
2.699315,-0.025317,-1.051761,0.055156,-0.393851,1
0.258119,0.437202,-0.28058,-0.074074,-0.592628,1
-0.743568,-0.496537,1.360551,0.824549,-0.136583,1
-0.226003,1.871441,-1.434796,-0.863443,-0.441827,1
-0.399255,1.163381,0.718386,0.366758,-0.512934,1
1.482531,-0.09449,-0.482534,-0.196966,-0.253293,1
0.187945,1.298072,-1.361924,-0.733595,-0.326239,1
0.205824,-0.19997,-0.494838,-0.278852,-0.314717,1
-0.699145,-0.148211,2.064861,-1.424514,-0.897505,1
-0.72104,-0.819386,1.56357,-1.308755,0.431484,1
-0.398777,-0.359467,0.919816,-0.924317,-0.424889,1
-0.024095,0.521673,-1.175666,-0.082769,-0.789561,1
1.301229,-0.824095,-0.941607,-0.324525,-0.494884,1
0.084955,0.322803,-1.136161,-0.649363,-0.257086,1
0.539302,-0.634366,-0.964547,-0.353796,0.062406,1
-0.575799,0.020367,-0.232084,-0.026057,0.53167,1
0.082806,1.75011,-1.274643,-0.721564,-0.346545,1
2.086912,-0.702851,-0.64942,-0.370254,-0.229009,1
-0.588204,-0.895498,1.109857,0.587108,1.876774,1
-0.393287,1.552532,0.768136,0.490087,-0.552959,1
1.505111,-0.41988,-0.425932,-0.163755,0.758562,1
-0.474025,-0.186234,1.311785,-1.169833,-0.55451,1
1.760418,-0.714114,-0.941751,-0.340065,-0.22609,1
-0.209067,2.163008,-1.326027,-0.734347,-0.357916,1
-0.572427,1.706587,-0.028422,-0.115669,0.194875,1
-0.495151,-0.341215,1.671077,0.90265,0.871724,1
2.441575,-0.845564,-0.962421,-0.344193,-0.240143,1
2.666139,-1.825843,-0.938605,-0.592319,-0.2288,1
-0.470431,1.708244,-1.515141,0.490242,1.401267,1
-0.704067,0.059589,1.109749,-1.250657,-0.561256,1
-0.103843,0.134073,-1.101353,-0.637987,-0.236938,1
0.672463,1.094255,-1.339842,0.273393,1.566638,1
1.545426,-0.962949,-0.654179,-0.339108,-0.377828,1
-0.560683,-0.093185,0.920367,0.429486,-0.825062,1
2.150657,-1.092587,-0.623467,-0.217262,-0.27358,1
-0.706015,0.222833,0.245164,-0.076268,-0.136583,1
-0.84335,-0.993798,-0.435235,0.182416,-0.136583,1
-0.684332,-0.14384,1.867115,-1.3021,-0.136583,1
-0.107397,0.355421,-0.216797,-0.204265,0.235643,1
-0.366933,1.900875,-1.601035,-0.017047,-0.415987,1
0.164735,-0.642728,-0.980619,-0.386415,-0.242046,1
-0.465177,0.052234,0.093045,0.081032,-0.393424,1
-0.395543,1.460823,-1.473126,-0.094878,-0.397527,1
-0.500216,0.633111,-1.27347,-0.693153,-0.319741,1
-1.074302,-2.089595,0.821008,-1.687562,-0.136583,1
-0.622537,0.194457,2.00155,-1.360901,-0.671256,1
0.188886,1.11564,-0.173353,1.382995,-0.898824,1
-0.454412,-0.521651,0.502854,1.622396,-0.997672,1
-0.258175,2.079288,-1.28498,-0.121472,1.491929,1
1.75753,-0.794989,-0.942049,-0.403957,-0.203447,1
-0.476777,-0.293207,1.360551,-1.197573,-0.608079,1
0.108908,0.389367,-0.524099,-0.349142,-0.019464,1
0.460115,1.720359,0.168473,-0.10106,-0.376775,1
1.848071,-1.738432,-0.592977,-0.252,-0.252345,1
-0.326425,1.590003,0.215022,0.140986,-0.470881,1
-0.856537,-1.073797,-0.449109,0.969276,2.157897,1
-0.677262,-0.849226,-0.010169,2.232893,-1.472507,1
-0.491892,1.953492,-1.515105,0.155873,-0.136583,1
-0.527772,-0.992489,0.134615,1.92733,-1.151443,1
-0.801138,-0.470711,1.161152,-1.547506,-0.849783,1
-0.706904,-1.046229,-0.181659,0.791317,-0.136583,1
-0.827814,-1.0346,-0.363563,0.923704,2.116689,1
0.548758,1.79939,-1.304911,-0.834451,-0.432566,1
-0.730349,-0.869685,1.980879,-1.351489,0.557303,1
2.600309,-1.057687,0.44125,-0.778645,-0.314206,1
-0.064419,1.487178,0.162034,-0.902691,-0.447588,1
1.530835,-0.440676,-0.974791,-0.37035,0.043651,1
-0.359194,0.824826,0.470642,-0.930507,-0.136583,1
0.848258,-0.094772,-1.061944,-0.34001,-0.013328,1
-0.693534,-0.203554,2.045529,-1.685671,-0.136583,1
-0.623396,-0.130022,1.426434,1.666449,-0.136583,1
1.262031,0.014105,-1.089847,-0.34753,0.034495,1
0.320584,1.16814,-1.302758,-0.086471,1.478125,1
-0.79529,-1.074897,-0.248804,0.137432,1.886885,1
-0.797163,-1.0965,-0.309322,-1.490247,2.640489,1
3.266478,-1.76747,-0.346613,-0.286127,-0.255633,1
-0.558367,0.700909,-0.202647,-0.138919,0.104111,1
-0.341453,1.438462,0.707526,0.280446,-0.136583,1
-0.654685,0.558298,0.181211,0.42084,-0.642793,1
-0.533897,1.236572,-1.34014,-0.862823,-0.391422,1
-0.353266,0.814826,0.474327,-0.934306,-0.441997,1
-0.513198,0.486963,0.06385,0.007932,-0.437678,1
-0.703474,-0.834076,0.293957,1.673229,-0.136583,1
0.248885,1.444184,-1.357207,-0.149073,0.917516,1
-0.233897,1.649282,0.287473,-0.040457,-0.136583,1
-0.352733,0.293886,1.550657,0.48241,-0.966994,1
-0.801582,-0.754577,-0.236919,0.624909,-0.136583,1
-0.003539,1.155555,-1.184129,-0.714452,-0.344231,1
-0.278583,0.583255,0.348385,-0.081619,-0.136583,1
-0.567177,0.172378,1.107415,-1.058162,-0.579821,1
0.996675,0.593842,0.64951,-0.799335,-0.34047,1
-0.802544,-1.015596,-0.278056,1.805176,1.575105,1
1.269589,1.486074,-1.278209,-0.034732,-0.479359,1
-0.482021,-0.461,1.146673,-1.24251,-0.831043,1
-1.17574,-2.493172,-1.82825,-1.224791,-0.652419,1
-0.423732,3.105647,-1.514807,-0.944306,-0.397376,1
-0.38055,0.614816,0.513206,0.062296,0.197505,1
-0.330912,1.067136,-0.068016,0.018553,-0.769489,1
-0.778907,-0.383111,1.727029,-1.432389,-1.208085,1
-0.64676,0.020638,2.072965,-1.297417,-0.789014,1
-0.256395,1.494075,-1.345751,-0.931043,1.786732,1
0.487388,0.017653,-1.079,-0.625546,-0.242702,1
2.443938,-1.109536,-1.827044,0.136895,-0.575966,1
-0.251138,2.270791,-1.428957,-0.839519,-0.803741,1
1.140398,0.696233,-1.123327,-0.655862,0.14663,1
1.747539,-0.011405,-0.470748,-0.298119,-0.2676,1
-0.711019,0.055195,1.17694,-1.484478,-1.069151,1
-0.822803,-0.776702,0.58031,2.258604,-1.570971,1
-0.672905,0.734702,-0.296558,-0.158885,-0.315654,1
2.298887,-1.143646,0.560546,-0.894865,0.378274,1
-0.318928,2.594365,-1.347944,-0.779584,-0.398437,1
-0.821426,-1.049376,-0.311231,-1.429004,3.812945,1
-0.623155,-0.187198,1.952157,-1.499808,0.617667,1
0.343222,1.20554,-1.268547,-0.167209,1.604112,1
1.490229,-0.434932,-1.015207,-0.387351,-0.268805,1
-1.188603,1.255784,0.244848,0.242865,-0.136583,1
0.002619,0.851909,-1.264216,-0.685587,0.139693,1
-0.755019,-0.406275,0.054751,0.789082,-0.739565,1
-0.837813,-0.924827,0.323456,2.004904,-1.493307,1
0.554545,1.869032,-1.269042,-0.143538,0.527497,1
0.040866,1.043036,-1.218732,-0.108292,-0.482811,1
2.939088,-1.807899,-0.936601,-0.40359,-0.226508,1
-0.095621,2.033287,0.219366,-0.941103,0.22424,1
-0.490843,-0.344112,1.476368,0.984919,0.792331,1
2.228481,-0.899504,-0.951722,-0.397866,-0.207327,1
-0.688782,0.284791,1.249933,0.745712,1.864996,1
-0.414122,2.002102,-1.507255,-0.09335,1.584695,1
-0.688065,-0.938777,0.932945,1.108492,1.099511,1
2.881922,-0.968089,-0.959301,-0.388643,-0.22854,1
-0.686871,1.091823,0.089548,0.153917,-0.553268,1
0.593021,0.817752,-1.355203,-0.249871,0.309018,1
-0.761969,-0.26818,1.277293,-1.183757,-0.532343,1
1.633289,-0.023778,-0.446447,-0.316282,-0.301023,1
-0.616891,0.03663,2.17066,-1.485165,-0.722757,1
-0.561002,0.775804,-0.201345,-0.157002,0.06016,1
2.400549,-1.088679,-0.614341,-0.395712,0.050337,1
1.918139,-0.563081,-0.432935,-0.6492,-0.241527,1
-0.616648,0.208099,1.995456,-1.327555,-0.683561,1
1.145103,-0.018067,-1.075813,-0.324118,0.030194,1
-1.310934,-2.833318,-1.476058,-0.848209,-0.398917,1
-0.736594,0.178394,0.39405,0.314114,-0.136583,1
0.230229,2.010092,-1.251154,-0.699083,-0.375525,1
-0.844368,-1.077315,-0.220432,-0.7807,-0.93528,1
0.803902,0.284615,-0.221736,1.399416,-0.844397,1
-0.883104,-1.166949,-0.391134,0.163875,1.937995,1
0.082699,1.174097,-1.339812,-0.693742,0.252481,1
-0.206359,1.752013,0.094017,-0.095853,0.190101,1
-0.489166,-0.510573,1.955172,-1.361767,0.942065,1
-0.810368,-0.62656,-0.061878,1.476965,-0.136583,1
0.023551,1.176729,-1.260679,-0.194702,0.162046,1
-0.474401,2.821988,-1.48107,-0.930957,-0.413482,1
2.398348,-1.077962,-0.530204,-0.315021,-0.269093,1
-0.813305,-0.794918,0.652362,2.293229,-0.136583,1
1.968889,-0.230109,0.094598,0.403819,-0.500546,1
0.475347,0.440809,-1.148784,-0.270545,-0.298477,1
-0.639405,-0.695677,1.147667,0.802265,-0.929438,1
-0.512419,1.869256,-0.031591,0.198616,1.829972,1
0.558167,1.204976,-1.17799,-0.685695,0.194229,1
0.958374,-0.073539,-0.373866,-0.68684,-0.859366,1
-0.139485,1.218113,-0.102299,0.004991,-0.815132,1
-0.504018,1.297485,-1.3922,0.082238,-0.436636,1
-0.003344,0.231352,-0.278421,-0.738038,-0.136583,1
-0.816378,-1.170596,-0.2507,1.223479,2.009344,1
1.52981,0.252232,-1.035854,-0.592834,0.019416,1
0.562091,1.328293,-1.211124,-0.700476,0.254008,1
2.219642,-1.13014,-0.618885,-0.222133,-0.282131,1
-0.574379,1.023038,-1.40684,-0.05711,-0.136583,1
1.450496,-0.869262,-0.950791,-0.324418,-0.268714,1
-0.628801,0.559967,0.260588,0.055504,-0.464915,1
0.784047,-0.544768,-0.980294,-0.364545,0.00546,1
-0.707541,0.168266,1.877964,-1.464665,-0.721839,1
1.847803,-1.738154,-0.592977,-0.252297,-0.251934,1
-0.359876,1.224646,-1.445448,-0.778934,-0.136583,1
-0.806855,-0.966605,-0.241361,0.977437,2.035333,1
-0.472843,-0.368756,2.279539,0.75219,-0.777805,1
1.150308,-0.19359,-1.032783,-0.602988,-0.017872,1
-0.642402,0.099763,0.230154,0.117051,-0.415375,1
0.112913,1.571438,-1.273915,-1.077493,1.564004,1
-0.484317,1.65907,-1.406127,-0.052158,-0.404102,1
-0.580199,0.433736,1.486925,-1.204895,-0.615144,1
0.141011,1.022438,1.168554,-1.054469,0.804758,1
-0.313082,1.161654,-0.02255,0.130975,-0.767182,1
-0.707805,0.377887,0.362962,0.124305,-0.136583,1
0.502573,-0.3697,-1.020323,-0.383481,-0.136583,1
2.528389,-1.115465,-0.992596,-0.715078,-0.361898,1
-0.71734,-0.087017,1.093973,-1.253777,-0.136583,1
0.6403,1.110388,-1.220986,-0.184254,0.181269,1
-0.065447,0.491041,-1.238128,-0.676529,0.047073,1
1.42823,-0.854821,1.419962,-1.058811,-0.416387,1
-0.499762,-0.010441,0.916585,0.370456,-0.926438,1
-0.76122,-0.001746,1.630944,-1.530166,-0.745348,1
-0.553998,0.528289,-0.175836,-0.18713,0.103339,1
1.584822,0.018487,-0.330215,0.035605,-0.543065,1
-0.744591,-0.878906,0.528755,1.302672,-1.886259,1
-0.683971,1.607722,-0.084026,1.504321,-0.974395,1
-0.553795,0.45928,1.619252,-1.268399,-0.136583,1
0.008407,0.720837,-1.164267,-0.209746,-0.69527,1
-0.175631,0.353283,-1.150051,-0.661906,-0.257757,1
-0.245158,0.306541,-1.198533,-0.662837,-0.264733,1
2.715665,-0.844515,-0.580631,-0.22915,-0.241822,1
-0.466883,1.033096,1.161304,0.387054,-0.721865,1
-0.469433,-0.254303,1.680305,-1.208502,0.4493,1
-0.688801,-0.673351,0.620885,1.851075,-1.302552,1
0.28481,-2.667465,-1.416011,1.506832,-1.148799,1
-0.72796,0.003882,1.03252,0.446516,-0.136583,1
-0.331594,1.350842,-1.340552,-0.067381,1.751848,1
-0.585825,-0.040616,0.300667,0.120059,-1.073395,1
-0.625708,-0.209981,2.13874,-1.412111,-0.136583,1
-0.555974,1.078052,-1.192741,-0.131213,-0.347871,1
-0.188678,0.592256,-0.286907,-0.717171,-0.136583,1
-0.883593,-1.214377,-0.697352,-0.169275,1.44693,1
-0.611381,-0.947292,1.06228,0.687542,1.841039,1
0.40968,0.088071,-1.059351,-0.618118,0.014264,1
1.002334,1.273315,-1.190755,-0.674093,0.097898,1
0.57525,-0.173873,-1.08864,-0.36775,-0.248973,1
-0.5082,0.725126,-0.083589,-0.116188,-0.136583,1
-0.690406,-0.057771,-1.122825,0.045122,0.818249,1
0.170817,1.206504,-1.143101,-0.68797,-0.338662,1
-0.611494,-0.080848,1.94657,-1.404516,-0.709877,1
0.659188,1.783844,0.008378,-0.785716,-0.364964,1
-0.601838,2.434928,-1.543546,-0.098371,-0.435938,1
0.565003,-0.046831,-1.079358,-0.349509,0.026431,1
-0.631558,0.409707,0.318626,0.047181,0.41964,1
-0.568701,0.541872,-0.177802,-0.123845,-0.344131,1
2.263288,-0.258333,-0.308991,0.351737,-0.420441,1
-1.256178,-2.448144,-2.599841,-2.376355,-0.136583,1
-1.215247,1.056502,-1.32619,-0.826368,-0.136583,1
-0.708189,-0.847144,0.081916,2.248071,-0.136583,1
-0.846897,-0.919975,-0.479842,0.133597,1.597844,1
0.469152,-0.090624,-1.026882,-0.624918,-0.230049,1
0.091529,0.172014,-1.198113,-0.642651,-0.136583,1
1.344327,0.263042,-1.17117,-0.221492,-0.31207,1
-0.214334,0.74798,-1.354056,-0.244297,-0.33746,1
-0.566017,-0.976814,0.202116,2.201733,-1.518689,1
0.255127,0.466389,0.198731,-0.034358,0.961283,1
-0.819843,-1.038673,-0.301371,1.686147,-0.136583,1
0.692586,0.511744,-0.150104,-0.7454,-0.340293,1
0.380719,1.480234,-1.290687,-0.727043,0.079998,1
1.889189,-0.198161,-1.113474,-0.244192,0.180253,1
-0.777414,-0.295111,1.716256,-1.476138,-0.136583,1
-0.375615,1.101963,0.454401,0.008204,-0.475076,1
-0.264072,1.174285,-1.304226,-0.130323,-0.537399,1
2.706978,-1.793533,-0.649259,-0.350061,-0.334437,1
0.082924,2.153467,-1.407681,0.02319,0.449623,1
-0.601261,1.90581,-1.345891,-0.223658,0.135551,1
-0.260734,2.026554,-1.473513,-0.816527,-0.438215,1
-0.536932,0.650501,0.458302,0.05318,-0.464681,1
0.017759,1.759851,-1.201327,-0.704939,-0.345666,1
-0.087219,0.289574,0.156261,0.047661,0.26484,1
1.258689,-0.49689,-0.466162,-0.61118,-0.217594,1
0.331961,0.95994,-0.069116,1.32291,-0.681705,1
0.748122,0.348242,-0.411237,-0.16003,0.121982,1
-0.783894,-0.555869,-0.404706,0.380133,1.443616,1
3.119994,-0.929164,-0.95279,-0.580861,-0.207833,1
0.253869,1.3468,-1.224055,-0.701688,-0.311274,1
0.89287,1.172029,-1.207123,-0.254603,-0.525215,1
-0.020252,2.072215,-1.525277,0.237302,0.36272,1
2.341252,0.274299,-1.130005,-0.07725,0.48627,1
2.796238,-0.776078,-0.484928,-0.380328,-0.227095,1
1.614482,-0.839847,-0.651403,-0.380284,-0.261706,1
-0.529025,0.806871,-1.127318,-0.673111,-0.294661,1
0.802632,0.406734,-0.116728,0.504497,1.499814,1
-0.586162,0.147797,0.6243,-1.003957,-0.490388,1
-0.223756,2.503279,-1.339101,-0.816039,0.510378,1
-0.490104,0.73865,-1.350442,-0.866699,0.372287,1
0.047659,1.647167,-1.254909,-0.725994,-0.36359,1
3.306502,-1.814407,-0.656972,-0.603913,-0.29564,1
2.398919,-1.078165,-0.530411,-0.315302,-0.268213,1
-0.261416,2.166122,-1.368264,-0.746582,-0.373928,1
2.075534,-0.982805,-0.982394,-0.600811,0.070384,1
0.960388,0.464815,-0.283532,1.250132,-0.812634,1
0.452325,-0.235209,-1.051621,-0.604195,-0.232782,1
-0.617608,-0.532401,1.135273,-1.449888,-0.711096,1
-0.701895,0.405747,1.354046,0.469904,1.106067,1
2.464329,-0.628932,0.592596,-0.826242,-0.317424,1
-0.810493,-0.790597,0.090785,2.632551,-1.520337,1
-0.722403,0.08101,-1.721862,-0.894565,0.201176,1
0.066751,2.328907,-1.453283,0.19084,0.432068,1
0.399572,-0.612518,-0.563246,-0.239879,-0.289001,1
-0.738595,-0.953868,0.5551,1.502174,-1.234026,1
2.267713,-1.109559,0.433092,-0.882608,0.330294,1
-0.423094,1.451728,0.478573,0.549176,-0.136583,1
-0.745755,-0.952335,0.543635,1.742065,-1.23233,1
-0.78508,-0.427987,1.679884,-1.455553,-1.107934,1
-0.733925,-0.852255,-0.164535,1.952916,1.578719,1
-0.708107,-0.225914,1.054834,-1.208488,-0.136583,1
2.405964,-1.810562,0.644993,0.13132,-0.511672,1
-0.447161,0.997693,1.365987,-1.183189,-0.592148,1
-1.401966,-2.415534,-1.142984,-0.628364,-0.257012,1
0.870593,-0.459862,0.578159,0.806634,0.835248,1
-0.684855,0.612513,0.964844,0.374419,0.491237,1
-0.766796,-0.278144,1.262284,-1.285053,-0.59063,1
-0.146509,0.533365,-1.343326,-0.778144,-0.407497,1
-1.14318,-1.856598,-1.617432,1.060572,-1.324325,1
-0.545436,1.149234,0.324612,-1.275771,2.177476,1
-0.551724,1.05313,-1.34475,-0.101794,-0.325169,1
-0.790326,-0.483668,1.606123,-1.383535,-1.113356,1
-0.281671,2.651177,-1.534973,-0.082018,-0.421143,1
-2.097106,0.351649,-1.179423,-0.671953,-0.285628,1
3.0026,-1.813596,-0.629035,-0.357141,-0.2395,1
-0.158336,0.382881,0.121962,-0.995911,2.851687,1
-0.246494,1.778721,-1.202588,-0.711427,0.115107,1
0.892335,-1.000648,-0.576675,-0.60284,-0.222129,1
-0.863295,-1.08249,-0.323515,-1.175908,-1.918989,1
-0.676491,0.305554,-0.131776,-0.162117,0.156598,1
1.671578,0.273088,0.140907,0.283032,-0.45736,1
