V1,V2,V3,V4,V5,Class
-0.809088,-0.591968,1.53353,-1.618177,-0.136583,1
0.136559,1.080355,1.060896,-0.962535,-0.388009,1
-0.287722,1.420626,0.450446,0.541912,-0.780659,2
-0.708668,-0.766634,-0.588355,0.966288,2.354919,2
-0.756636,-0.622741,0.425722,1.952552,-1.463948,2
-0.707609,-0.451687,1.934597,0.847322,1.914455,2
0.417413,-0.745137,0.939558,0.275749,0.33826,2
-0.574122,-0.94151,1.179706,1.510159,2.435701,2
-0.679712,-0.688139,0.281573,1.171867,-1.17934,2
-0.055811,1.715224,-1.271163,-0.71206,-0.352449,1
0.771435,0.285802,-0.256888,0.017934,-0.46659,1
-0.601251,0.087566,1.220887,-1.206219,-0.136583,2
-0.558367,0.700909,-0.202647,-0.138919,0.104111,1
-0.622537,0.194457,2.00155,-1.360901,-0.671256,1
-0.729027,-0.131444,0.997747,-1.157316,-0.46332,1
-0.379685,1.132925,0.480324,1.236359,-0.903728,2
-0.709312,0.226981,0.027468,0.290768,-0.136583,1
-0.490887,-0.342555,1.920561,-1.492246,-0.714711,1
0.108908,0.389367,-0.524099,-0.349142,-0.019464,1
-0.026277,0.08531,-1.177444,-0.627501,-0.244455,1
-0.716611,-0.812639,1.941816,-1.315942,0.55488,1
-0.776644,-0.794889,-0.198783,0.881697,-0.973196,2
3.127529,-0.200017,-0.464902,-0.128939,0.082093,1
-0.757064,-0.264419,0.134182,1.104362,-0.136583,2
-0.774167,-0.72326,0.163015,2.070526,-1.557412,2
1.558492,1.086053,-1.211913,-0.645002,-0.263003,1
-0.545334,-0.556423,0.286911,1.749786,-0.136583,2
-0.575164,-0.532058,1.833315,1.084061,-0.931959,1
-0.256927,0.398932,1.475709,0.388306,-0.579654,2
-0.42713,-0.587492,-0.261305,0.851629,1.568752,2
0.899042,-0.181311,0.510256,0.414407,0.968374,2
-0.418434,-0.056161,-0.298953,-1.12947,-0.136583,2
-0.698063,0.038392,2.049052,-1.302561,-0.856803,1
-0.455996,-0.81571,1.035427,0.941719,2.925537,2
0.784047,-0.544768,-0.980294,-0.364545,0.00546,1
-0.688782,0.284791,1.249933,0.745712,1.864996,1
0.265188,0.950775,0.829566,-0.873141,-0.376742,2
0.153092,-0.827117,0.590553,1.358966,2.46176,2
-0.020629,-0.783026,1.385459,-1.197633,0.500165,2
2.441575,-0.845564,-0.962421,-0.344193,-0.240143,1
2.058195,-0.757919,-0.620944,-0.296834,0.039731,1
-0.866921,-1.057447,0.261377,1.830498,-1.581179,2
-0.565511,0.453241,0.829977,0.300258,-0.136583,1
-0.30557,-0.013332,1.805566,-1.282618,-0.623916,2
-0.146011,-0.741902,-0.052557,2.109269,-1.116488,2
0.391549,1.127285,0.979918,-0.8941,-0.425168,2
0.359606,0.084182,-1.140873,-0.644111,-0.136583,1
-0.680705,-0.630287,0.550053,0.419012,2.152529,2
-0.474401,2.821988,-1.48107,-0.930957,-0.413482,1
1.256907,-0.714019,-0.656182,-0.245235,-0.351745,1
-0.366933,1.900875,-1.601035,-0.017047,-0.415987,1
-0.794892,-1.227628,-0.570705,0.064353,1.334125,2
-0.518505,0.008277,2.082107,0.851051,-0.78908,1
0.014874,2.145876,-1.473601,0.123095,0.409041,1
-1.206925,-0.547061,-1.387252,1.48618,-1.470645,2
-0.846897,-0.919975,-0.479842,0.133597,1.597844,1
-0.707862,-0.556874,-0.177644,2.214111,-1.760551,2
-0.825848,-0.840045,-0.455272,0.586815,-0.136583,2
3.042368,-1.846299,-0.678002,-0.594491,-0.229301,1
-0.64385,-0.917078,1.304383,0.755411,0.90932,2
0.574505,-0.031709,-0.358881,-0.029576,-0.815318,1
-0.676491,0.305554,-0.131776,-0.162117,0.156598,1
-0.327615,-0.678131,1.083016,0.962032,2.540006,2
-0.213328,2.278922,-1.425391,-0.111969,0.340044,1
-1.041685,-1.078025,-0.187047,0.787927,-0.136583,2
-0.646193,-0.378979,1.047443,0.752484,1.858533,2
-0.659488,0.068331,0.801039,-1.070319,-0.507738,1
-0.707541,0.168266,1.877964,-1.464665,-0.721839,1
0.208283,1.263868,-1.330624,-0.780499,-0.373912,1
-0.552271,0.002554,1.030457,1.146721,-1.372862,2
-0.367535,-0.52425,1.165734,0.468248,2.638091,2
-0.629606,-0.528638,-1.750057,1.71914,-1.350889,2
-0.006513,-0.362125,1.42504,0.827788,1.675114,2
0.258445,0.833321,-1.172856,-0.25416,-0.851628,1
-0.755019,-0.406275,0.054751,0.789082,-0.739565,1
-0.473394,1.59891,-0.03729,0.197446,-0.136583,1
-0.687378,-0.537172,0.778747,-1.493846,2.571103,2
-0.620347,0.148937,0.498467,0.086997,0.344832,1
0.445466,0.465355,0.362076,0.074424,-0.5239,2
0.681745,0.647246,-1.196025,-0.658079,-0.284402,1
-1.215247,1.056502,-1.32619,-0.826368,-0.136583,1
-0.671784,-0.543183,0.573005,1.609113,-0.136583,2
-1.124294,-1.828605,-1.332011,1.012125,-0.136583,2
0.356986,-0.784294,-0.472961,-0.204031,-0.441488,1
3.38251,-1.834009,-0.96497,-0.604546,-0.242945,1
-0.564398,1.670221,-1.405362,0.970507,-0.778238,2
-0.244825,-0.738803,0.698741,0.176695,-0.811779,2
-0.808993,-0.739996,-0.404451,0.338884,2.00778,2
-0.533215,1.343345,0.283475,-1.321734,2.13804,1
0.234841,1.192697,-1.388669,-0.739041,-0.34572,1
2.476545,0.347913,-1.092718,-0.622222,-0.251589,1
-0.263601,-0.782131,1.02541,0.94831,-0.864689,2
-0.319788,0.966731,0.151784,0.25702,-0.83963,2
-0.573191,-0.704357,0.000548,2.257349,3.597125,2
0.37393,0.126518,0.490816,0.893171,-1.303674,2
2.819819,-0.973749,0.038755,-0.738718,-0.291063,1
-0.348382,2.102342,0.2451,0.068493,-0.136583,1
1.269589,1.486074,-1.278209,-0.034732,-0.479359,1
-1.254864,-0.751534,0.114031,0.964267,-1.895796,2
2.600309,-1.057687,0.44125,-0.778645,-0.314206,1
0.565445,1.13491,-1.208175,-0.755745,0.176936,1
-0.802322,-0.661956,-0.378057,-1.48749,-0.136583,2
-0.436664,-0.65865,1.568206,0.429752,0.987524,2
0.230299,1.081694,0.561108,0.523954,-0.533412,1
0.067043,-1.1795,1.79101,-1.338233,-0.858857,2
-0.082762,-0.115616,0.035915,0.624416,1.289671,2
0.006521,1.054434,0.26168,1.10735,-0.894462,2
-0.818418,-0.925262,0.117057,2.161759,-1.320383,2
-0.24521,1.845403,-1.298455,-0.190553,-0.507342,1
-0.68491,1.371545,-0.096295,1.7272,-1.082608,1
-0.639639,0.067356,1.200604,-1.408566,-0.804025,1
2.162465,-1.117568,-0.339941,0.733386,-0.528825,1
-0.601064,0.366325,0.561951,-1.113238,-0.136583,1
-0.433746,-0.786314,1.386917,0.609536,1.020686,2
-0.641265,0.109245,0.29213,-0.916804,0.240223,1
-1.188603,1.255784,0.244848,0.242865,-0.136583,1
-0.150902,0.035408,1.576699,0.994498,-0.863139,2
-0.842342,-0.762361,-0.240645,0.240976,1.16541,1
0.672463,1.094255,-1.339842,0.273393,1.566638,1
-0.630062,1.380193,0.368246,0.227005,0.334684,1
1.12038,0.865293,-1.215024,-0.675661,-0.318459,1
0.839442,1.013802,-1.214908,-0.987178,1.278451,1
-0.183856,-0.541293,0.638088,0.49849,-2.059307,2
-0.198845,-0.592651,1.255195,1.087527,-1.053328,2
0.511132,0.589694,-0.340194,-0.90122,2.641739,1
-0.384733,1.980094,-0.121931,0.478075,1.176042,2
1.732971,0.864576,-1.127938,-0.681879,-0.288218,1
1.492616,0.285203,-1.038512,-0.607878,0.01894,1
-0.668178,-0.866392,0.027356,0.92398,1.664534,2
-0.477335,-0.594436,1.264801,0.682377,2.006842,2
0.601848,-0.232107,0.511131,0.893309,1.049264,1
2.486851,-0.362033,-0.03812,-0.091904,-0.355112,1
-0.77241,-0.93395,-0.250395,0.504671,-0.872101,2
0.791931,1.024319,-1.268846,-0.094534,1.257861,1
-0.686074,-1.01101,-0.249965,1.658264,2.814371,2
-0.488513,-0.703257,2.378488,-1.368135,0.665911,2
-1.076689,-1.9056,-1.259138,1.13148,-0.136583,2
-0.411935,-0.893117,1.584382,0.678091,0.886073,2
1.564827,-0.450744,-0.420071,-0.619596,-0.240873,1
-0.780729,-0.849237,0.190868,1.768693,-1.218684,2
1.627815,0.719098,-1.244241,0.47376,-0.524006,1
-0.770902,-0.321521,1.867656,-1.438258,-0.136583,1
-0.236732,-0.594257,1.544963,-1.186315,-0.536999,2
0.778154,0.346938,-0.028268,-0.117806,0.448313,1
-0.10519,2.075951,-1.335511,-0.742118,0.184712,1
-0.811407,-0.81941,0.175622,-0.500597,-0.136583,2
0.39524,1.601412,-1.217178,-0.700633,0.262494,1
-0.826529,-0.659547,-0.478196,0.226002,-0.136583,2
0.604491,0.348418,-0.290433,0.147742,1.667383,1
-0.5082,0.725126,-0.083589,-0.116188,-0.136583,1
1.187316,-0.615846,-0.601909,-0.320811,-0.26767,1
-0.553998,0.528289,-0.175836,-0.18713,0.103339,1
-0.876485,-1.132677,-0.453805,-1.279776,-0.136583,1
1.747539,-0.011405,-0.470748,-0.298119,-0.2676,1
-0.628823,-0.058264,1.925531,-1.469365,-0.791229,1
2.354888,-1.072646,-0.531208,-0.30779,-0.273894,1
-0.678124,-0.28799,1.681796,-1.567019,-0.136583,1
1.70536,-1.713554,-0.726591,-0.411863,-0.252321,1
-0.162705,-0.708112,1.156636,1.679644,1.334756,2
0.803354,0.350286,-0.305413,-0.145302,-0.429994,1
-0.782395,-0.810326,-0.035312,2.291083,-1.246162,1
-0.681734,-0.915104,0.373725,-1.689945,3.985315,2
-0.328042,-1.003611,0.914792,0.353786,1.069015,2
-0.209067,2.163008,-1.326027,-0.734347,-0.357916,1
0.114717,0.4954,-0.203104,0.294597,-0.483366,2
2.694995,-0.708525,-0.630394,-0.353773,-0.2536,1
-0.640782,-0.627342,2.044049,1.224483,1.414063,2
-0.439383,-0.868429,0.330685,2.142011,-0.136583,2
0.211865,0.272395,-1.069267,-0.61819,0.029239,1
-0.75742,-0.618671,0.752111,1.297286,-0.971375,2
-0.330247,-0.449654,1.106227,-1.570925,1.962577,2
-0.623155,-0.187198,1.952157,-1.499808,0.617667,1
-0.469209,-0.644443,1.360919,1.380434,-1.165084,2
-0.377386,1.108837,-1.23704,-0.696149,-0.289665,1
0.729676,0.167161,-1.128816,-0.649825,0.072581,1
-0.572787,0.378475,-0.04183,-0.156634,-0.136583,1
-0.465029,2.158214,-1.478803,0.02224,-0.537911,1
-0.564624,0.269975,1.696806,-1.336029,-0.136583,1
-0.671726,-0.852557,-0.077572,1.165163,-1.297633,2
-0.607238,-0.724494,0.891332,0.476577,1.101945,2
-0.351706,1.578852,0.338973,0.169644,-0.444706,1
-0.426596,-0.303089,1.601855,-1.137807,-0.501882,1
0.333242,1.765843,0.30728,-0.813976,-0.396061,2
2.600716,-1.752882,-0.651474,-0.598629,-0.260203,1
-0.846319,-0.993952,-0.084373,-0.500597,-0.136583,2
-0.444728,0.200614,1.850356,-1.219917,0.536946,2
-0.81938,-0.740861,-0.261518,0.401949,1.13271,1
-0.360683,0.758637,0.435545,-0.888763,-0.610287,2
-0.510805,1.960636,-1.368781,-0.039705,0.895041,1
1.892578,-1.158386,-0.675753,-0.304336,-0.245071,1
0.600182,-0.233587,0.50964,0.89169,1.047475,1
-0.39987,1.505191,-1.309631,-0.779346,-0.136583,1
-0.820346,-0.932916,-0.017434,0.296262,-0.136583,2
-0.639784,-0.146554,1.295868,-1.150412,-0.545663,1
-0.665075,-0.772398,-0.090965,0.745738,1.948696,2
0.92741,0.373046,-1.283219,0.106599,0.828296,2
1.168358,-0.577562,-0.615277,-0.313358,0.035385,1
-0.654845,-1.106432,-0.167056,2.29166,-1.516672,1
0.595711,0.199909,-0.110665,1.531514,-0.947453,1
-0.704067,0.059589,1.109749,-1.250657,-0.561256,1
-0.668483,0.630996,1.45749,-1.444097,-0.582395,1
-0.477913,-0.718154,0.872152,2.220627,-1.401228,2
-0.64589,-0.796686,0.081535,-1.222262,3.281067,1
-0.594561,-0.769934,1.445993,0.624037,0.813303,2
-1.087318,-0.751443,0.148074,1.651108,-1.574203,2
-0.752108,-1.06857,-0.152577,1.48146,-2.073083,2
-0.703474,-0.834076,0.293957,1.673229,-0.136583,1
-0.465122,-0.739664,1.681537,-1.403297,1.45701,2
-0.420838,-0.151959,-0.314899,-1.180491,2.070322,2
0.892032,0.118363,-1.049964,-0.354008,0.092374,1
-0.168276,-0.09966,1.030024,0.279456,-0.492147,1
-0.560158,-0.918325,1.141108,0.994624,1.594951,1
-0.505501,-0.692083,1.5578,0.552576,1.243409,2
0.570499,-0.57637,1.097582,1.579987,-0.855705,2
-0.570908,-0.971824,0.91035,1.307141,-1.497809,1
-0.707805,0.377887,0.362962,0.124305,-0.136583,1
0.75795,0.757509,-1.164018,-0.668685,-0.265189,1
-0.055884,1.557972,-1.556322,0.034546,-0.657055,1
-0.627732,-0.821652,1.612931,0.691172,2.288608,2
-0.83723,-0.999447,0.007023,0.440986,-0.136583,2
-0.813852,-0.882786,0.128021,-1.376816,-0.136583,2
1.026428,-0.511613,-1.268183,1.797467,-0.902698,1
0.870593,-0.459862,0.578159,0.806634,0.835248,1
-0.802206,-0.821653,0.661763,1.1765,-0.883854,1
1.614482,-0.839847,-0.651403,-0.380284,-0.261706,1
-0.814527,-1.128805,-0.148378,1.410414,1.485927,1
-0.252843,-0.886835,1.657159,0.615835,-0.891623,2
-0.09653,1.693498,-1.35101,-0.17987,-0.518485,1
-0.861722,-1.021599,-0.476582,0.035347,-0.136583,1
-0.338857,0.48412,1.057374,0.833149,-0.552546,2
2.817711,-0.715195,-0.976997,-0.584742,-0.036446,1
-0.096512,1.275148,0.252445,0.274712,1.136452,2
2.587429,0.146246,-1.112265,0.366489,-0.44753,1
-0.667466,-0.084526,1.896475,-1.343851,2.05698,1
-0.627892,-0.46992,1.454853,1.180316,1.895276,2
-0.505362,1.00076,-1.273512,-0.231412,-0.358826,1
0.346529,1.872158,0.043626,-0.8573,-0.40446,2
-0.745575,-0.560966,1.845461,-1.488238,2.534012,2
1.28007,-0.053047,-0.544602,-0.357984,-0.252127,1
-0.382595,2.28307,-1.500475,-0.878591,-0.136583,1
-0.688086,-0.687903,0.862708,1.140745,-0.136583,2
2.384385,-1.729315,-0.6467,-0.375156,-0.300206,1
-0.359194,0.824826,0.470642,-0.930507,-0.136583,1
-0.681962,0.336938,0.685255,0.397743,-0.87009,1
-0.287867,1.914599,-1.396011,0.549008,-0.77112,2
-0.213035,0.023258,-1.445009,-0.91633,-0.603465,2
-0.475214,-0.499056,0.059792,1.268561,-0.136583,2
-0.474025,-0.186234,1.311785,-1.169833,-0.55451,1
-0.598446,-0.069098,0.988249,1.239272,-0.136583,2
-0.342041,0.333296,1.150628,1.662758,-0.967671,2
-0.837813,-0.924827,0.323456,2.004904,-1.493307,1
-0.83937,-0.949538,0.002848,2.656015,-0.136583,2
-0.580723,-0.512744,0.091261,0.511901,1.294071,2
-0.427813,1.370594,0.603423,0.359712,-0.136583,1
-0.563959,-0.528909,0.04449,0.697694,1.365547,2
-0.14227,-0.224058,1.130345,0.145535,-0.655129,2
-0.79529,-1.074897,-0.248804,0.137432,1.886885,1
-0.435043,-0.345513,1.395735,0.702151,2.138943,2
1.143228,-0.476248,0.635279,0.565924,0.774958,1
-0.613495,-1.107139,-0.059601,1.053818,1.450101,2
-0.81943,-0.957171,-1.294405,2.233169,-0.136583,1
0.591286,0.204691,1.434409,-1.021812,-0.429084,2
0.235831,1.295287,-1.235317,-0.214163,-0.417922,1
-0.635123,-0.597768,0.192089,-0.001708,1.218902,2
-0.579838,2.068984,0.582244,0.349778,-0.48566,2
-0.738894,-0.524029,1.079461,0.891903,-0.136583,1
-0.5222,2.002067,-1.298335,1.040259,-0.812696,2
0.574307,0.142322,-0.461899,-0.693433,-0.266791,1
-0.726194,-0.619947,0.380997,1.871852,-1.368604,2
2.464329,-0.628932,0.592596,-0.826242,-0.317424,1
1.671578,0.273088,0.140907,0.283032,-0.45736,1
0.048561,0.648398,-1.140631,-0.234463,-0.580962,1
0.242154,-0.514826,0.337936,0.835446,0.677834,2
-0.615435,0.864823,0.717327,0.468214,-0.136583,1
-0.730349,-0.869685,1.980879,-1.351489,0.557303,1
-0.368606,1.579745,0.158932,0.737843,0.814055,2
-0.57685,-0.401797,0.35985,2.53504,-1.629842,2
-0.649446,-1.13443,-0.167344,1.093666,1.477485,2
0.90738,-0.241002,0.617417,0.514219,1.135795,2
-0.825637,-1.103894,-0.271001,1.775233,-0.136583,1
-0.617608,-0.532401,1.135273,-1.449888,-0.711096,1
-0.632336,-0.417139,1.372189,1.500693,-0.136583,1
-0.682359,-0.674001,0.184556,2.107976,-1.699262,2
-0.71805,-0.908074,-0.256314,1.348759,-1.543189,2
-0.753715,-0.922085,1.406735,0.440409,-1.355373,2
-0.642461,0.50339,1.390343,-1.291471,-0.136583,1
-0.581582,-0.265324,1.648298,0.887333,1.897291,2
-0.17081,-0.779114,-0.124235,2.163793,-1.096602,2
-0.459822,-0.976434,0.298797,0.898306,1.23946,1
-1.326546,-2.169356,0.628817,-1.300672,-0.953596,1
0.580432,-0.515025,0.85912,1.559749,-1.010083,2
1.479003,-0.688379,-0.666384,-0.256432,-0.376117,1
0.380719,1.480234,-1.290687,-0.727043,0.079998,1
0.469152,-0.090624,-1.026882,-0.624918,-0.230049,1
0.307984,-0.797137,1.298915,1.085869,1.70621,2
-0.582578,-0.032473,-0.004513,1.239649,-1.413998,2
-0.736054,-0.60531,0.111341,1.080659,-1.140589,1
-0.744946,-0.447459,-0.071797,1.421939,-0.136583,2
-0.685055,-0.319118,-0.245417,0.048451,-0.136583,1
2.92155,-1.851945,-0.681282,-0.381956,-0.040643,1
1.028757,-0.093197,0.419476,0.392699,-1.086345,2
0.325149,0.005974,1.764158,-1.108892,-0.518721,2
-1.013753,-0.713986,0.477655,1.085028,-0.136583,2
-0.036102,1.595467,0.320441,0.319462,0.805237,2
-0.007669,2.182419,-1.348355,0.48676,-0.531513,1
-0.838756,-0.702262,-0.434364,0.314424,0.992565,2
2.097124,-0.207161,0.724621,-0.800926,-0.321689,1
0.058963,-0.241272,-0.036917,0.215537,1.341036,2
-0.435886,-0.451509,0.764116,0.754562,1.96011,2
-0.323914,-0.899438,-0.025862,1.576409,-1.223409,2
-0.71554,-0.995828,-0.119227,1.419478,3.084357,2
2.568844,-1.799324,-0.642915,-0.161872,-0.300949,1
0.000542,0.827552,0.367274,1.357158,-0.755919,2
-0.258175,2.079288,-1.28498,-0.121472,1.491929,1
-0.819683,-0.858875,0.388928,2.381763,-0.136583,1
-0.689161,-0.757967,0.952547,-2.030907,-0.86686,1
-0.70409,-0.837453,-0.378159,1.23872,-1.356719,2
-0.37803,1.302185,0.310392,0.44237,-0.641776,2
3.306502,-1.814407,-0.656972,-0.603913,-0.29564,1
-0.012536,0.716431,1.354986,-1.168905,-0.136583,1
-1.064471,-1.937636,-1.513633,1.773714,-0.136583,2
-0.663235,0.1926,0.813487,-1.076866,-0.541399,1
0.830895,0.178394,-0.332757,-0.149505,-0.406076,1
0.415561,0.957907,-1.18918,-0.181573,-0.371604,1
-0.804501,-0.776521,-0.400719,0.254985,2.148116,2
-0.843199,-0.745514,-1.679571,2.779689,-0.136583,1
-0.636171,0.0555,1.681818,-1.156761,0.764497,1
-1.076971,-0.825583,0.212283,1.543416,-1.635543,1
-0.578213,0.848866,0.454595,0.574089,1.866715,2
0.091529,0.172014,-1.198113,-0.642651,-0.136583,1
-0.46343,-0.805472,1.091628,1.1824,1.773112,2
0.076903,-1.093594,1.169473,0.442015,0.5357,2
0.773496,0.63317,-0.106591,0.655191,1.091787,1
-0.784335,-0.879325,0.372234,1.465164,-0.136583,2
-0.647394,-0.405901,1.986065,-1.363245,-0.722854,1
-0.440512,-0.546459,1.242412,0.706954,2.655551,2
1.002334,1.273315,-1.190755,-0.674093,0.097898,1
-0.76122,-0.001746,1.630944,-1.530166,-0.745348,1
-1.401966,-2.415534,-1.142984,-0.628364,-0.257012,1
1.341125,1.225374,-1.272025,-0.673035,-0.290357,2
-0.454644,0.628482,-1.195514,-0.725755,-0.343627,1
-0.787563,-1.016678,-0.036069,2.093011,-0.136583,2
0.084536,0.109304,0.966767,0.579986,1.347361,2
-0.518854,0.046934,1.275153,0.57873,2.165836,2
2.666139,-1.825843,-0.938605,-0.592319,-0.2288,1
-0.719073,-0.430791,0.156402,0.764827,-0.962983,2
-0.63876,-0.087933,1.680219,-1.264797,-0.136583,1
-0.316606,-0.222953,0.261399,2.33496,-1.406558,2
0.652341,0.553293,-0.427051,-0.285796,-0.264975,1
-0.640853,0.308997,0.409568,-1.089428,0.450351,1
2.021711,-1.763551,-0.601145,-0.264793,-0.301443,1
1.134855,0.603759,-0.024544,0.808831,-0.699069,1
-0.585529,0.929918,0.936976,0.363576,-0.632051,1
-0.031885,1.00788,-1.174452,-0.206719,0.142414,1
-0.592795,-0.359002,0.837238,0.83807,-1.245955,2
-0.148865,-0.519594,1.357331,-1.353233,-1.323819,2
-0.004462,-0.485792,-0.616775,-0.397124,0.008572,1
-0.204389,-0.226584,1.497407,1.220478,-1.105015,2
1.852682,-1.137945,-0.661176,-0.296896,-0.244883,1
-0.014107,0.943607,-1.377513,-0.735519,-0.330582,1
-1.060926,-1.938562,-1.406864,-1.361005,-0.136583,2
-0.833642,-0.802504,-0.468295,0.529243,-0.136583,2
-0.876945,-1.145098,-0.444762,-1.221828,3.574489,1
-0.336226,0.01622,0.256839,0.419887,-1.338629,2
-1.048579,-1.7885,-1.453723,-1.2304,1.852991,2
-0.774318,-0.853812,0.178068,1.592993,-1.077558,1
-0.610891,-0.216702,-0.020165,0.893987,-1.534247,2
-0.65293,-0.467628,-0.088778,0.787036,-0.136583,2
0.085686,-0.774352,0.676103,1.256296,2.282145,2
-0.792935,-0.714992,0.476304,1.417231,-0.136583,2
2.753314,-0.735308,-0.486508,0.112027,-0.451238,1
1.633289,-0.023778,-0.446447,-0.316282,-0.301023,1
2.523044,-0.517782,-0.964935,-0.382042,-0.024109,1
-0.233873,-0.440281,0.724534,1.024214,-0.742063,2
-0.577513,-0.060168,1.954318,-1.382291,-0.889087,1
0.559855,0.142474,1.130064,-1.155793,-0.465747,2
-0.730358,-0.739467,0.275154,0.3837,1.948418,2
0.75448,-0.586165,-0.977254,-0.36571,0.002116,1
-0.51777,-0.005436,0.477082,0.221946,-0.509674,1
-0.54722,0.902423,-1.277541,-0.689892,-0.295259,1
0.248885,1.444184,-1.357207,-0.149073,0.917516,1
-0.692441,-0.823099,-0.136783,1.456564,-0.136583,2
-0.468361,-0.812579,0.151765,0.998465,-0.136583,2
-0.29731,-0.10718,1.067207,-1.12134,-0.534925,2
0.386751,0.280902,-1.08328,-0.630883,0.012896,1
-0.794634,-0.662117,0.339827,1.545462,-0.136583,2
-0.805255,-0.61956,-0.441742,1.051043,-0.136583,2
-0.384264,1.953292,-1.33417,-0.180954,-0.416244,1
0.303291,0.967213,1.09836,-1.004061,-0.435342,2
-0.834755,-0.816692,-0.200269,-1.711944,-0.136583,1
0.485793,0.854483,1.156938,-0.978097,-0.426009,2
-0.558643,-0.130562,1.5692,-1.282835,0.953878,1
2.600309,-1.058064,0.44125,-0.779048,-0.313649,1
-0.726761,-0.092657,0.645987,-0.969075,-0.401417,1
0.702717,1.199912,-1.424562,-0.764742,0.06077,1
-0.821082,-0.756783,-1.543468,2.102816,-1.59714,2
-0.833755,-0.946571,0.025113,2.61618,-1.706232,2
-0.576503,0.541225,-0.122729,-0.181981,-0.375113,1
-1.054977,-1.873002,-1.71256,-2.10818,-1.504528,2
-0.524567,-0.434034,1.557606,0.887271,0.613529,1
-0.528667,-0.44297,0.464645,0.942435,1.218752,2
2.328803,-1.079833,-0.623527,-0.394149,0.051199,1
-0.446756,1.40387,0.284372,0.136361,-0.64868,1
0.187063,-2.287426,-1.262505,-2.132887,-1.588234,1
-0.691326,-0.345929,0.22345,-1.202488,1.40483,2
2.796238,-0.776078,-0.484928,-0.380328,-0.227095,1
-0.536734,-0.925142,1.353387,0.638266,0.540705,2
-0.681877,0.617507,0.868467,0.32324,-0.669206,1
1.048309,-0.77396,-0.938502,-0.389462,-0.017796,1
-0.70392,-0.772746,1.634748,-1.468653,-1.707242,2
-0.790001,-1.149097,-0.332597,0.819653,2.757667,1
-0.850714,-0.76091,-0.073362,2.237588,-0.136583,1
2.21934,-1.760521,-0.935924,-0.576372,-0.215434,1
-0.273193,2.170622,-1.281456,-0.121654,1.337419,1
-0.046279,0.998692,1.10882,-1.026642,-0.413134,2
1.482531,-0.09449,-0.482225,-0.196966,-0.252797,1
-0.064419,1.487178,0.162034,-0.902691,-0.447588,1
-0.661299,-0.842073,-0.167368,-1.273178,-0.136583,1
-0.733322,0.065335,0.423042,-1.08903,-0.136583,1
1.569974,-1.112958,-0.909616,-0.407417,-0.316706,1
0.162927,-0.591689,0.914305,0.681514,2.468222,2
-0.687673,-0.443689,0.029911,2.639845,-0.136583,2
-0.503108,-0.006341,1.688863,-1.469974,-0.136583,1
2.353375,-0.663131,-0.399066,-0.60932,0.002511,1
0.564898,1.714307,-1.282636,-0.177712,0.458229,1
-1.263068,-0.72891,-0.036701,1.686398,-0.136583,2
1.439805,-0.12249,-0.501682,-0.215335,-0.248793,1
0.18629,0.336457,0.784106,0.223116,1.850125,2
-0.799786,-0.904442,0.359915,0.648376,-0.136583,1
-0.386753,0.730531,0.818112,1.544721,-0.9635,2
0.759988,0.603771,-1.201581,-0.654462,-0.270811,1
1.444242,0.444017,-0.020716,-0.712314,0.135828,1
0.072282,0.035772,1.038561,0.878181,1.311499,2
-0.676264,-0.762388,-0.010507,0.584708,-1.731532,2
-0.538463,-0.420642,0.317308,1.185941,1.166631,2
-0.765398,-0.736961,-0.019816,1.165527,-1.245663,2
0.314062,0.192577,-1.244567,-0.655322,0.019301,1
-0.310569,1.994465,-1.408614,-0.143292,-0.386865,1
-0.854115,-1.063981,-0.043878,1.255856,-0.862948,1
-0.571853,-0.569693,0.00821,1.27863,-0.136583,2
0.761083,1.185377,-1.217546,-0.262195,-0.451045,1
-0.259399,0.348089,0.723248,0.377286,1.729611,2
1.545426,-0.962949,-0.654179,-0.339108,-0.377828,1
-0.883104,-1.166949,-0.391134,0.163875,1.937995,1
-0.514324,-0.538363,1.75748,-1.433803,-1.01521,2
0.266865,0.549298,1.061642,0.372698,-0.49518,2
-0.700392,-0.219945,1.272819,-1.258192,-0.53,1
1.398442,-0.755949,-0.934913,-0.402027,-0.04345,1
0.258119,0.437202,-0.28058,-0.074074,-0.592628,1
1.478805,-0.689695,-0.934593,-0.402729,-0.024455,1
0.168814,0.257414,0.518295,0.560847,1.91998,2
-0.395159,0.285966,1.870173,-1.369024,0.562583,2
0.574319,0.1313,-1.148678,-0.66567,-0.004908,1
2.435158,-1.057439,-0.518082,-0.313952,-0.2775,1
-0.767235,-0.31461,-0.277366,0.859274,1.611547,2
-0.675433,-0.753256,1.892023,0.675297,0.589142,1
-0.627674,1.746361,-1.333733,-0.768499,-0.390969,1
0.46666,1.485357,0.008308,0.582833,-0.552752,2
0.987172,-0.571542,-0.653171,-0.345886,0.01784,1
-0.18719,0.305037,0.652049,0.851039,1.863415,2
-0.564228,0.25739,1.479069,-1.321794,0.89337,1
-0.296956,-0.939103,1.504333,0.637331,0.734347,2
-0.500596,-0.832882,0.143057,0.91828,-0.136583,2
0.869301,-0.897269,-0.693202,-0.362311,-0.449453,1
-0.476777,-0.293207,1.360551,-1.197573,-0.608079,1
-1.083759,-0.274243,-1.059457,0.268844,-0.475408,1
0.958374,-0.073539,-0.373866,-0.68684,-0.859366,1
